RESEMAVAL,DISBELIEF,RELATIVISM,SCEPTICISM,AGE,EDUCATION,DEFIANCE,ReligCountry
0.417454,1.0,0.0,0.22,29,6,0.22,Secular
0.367083,1.0,0.0,0.33,46,6,0.11,Secular
0.469907,0.886667,0.0,0.22,45,3,0.11,Secular
0.415278,1.0,0.333333,0.33,20,6,0.22,Secular
0.376204,0.776667,0.0,0.33,40,6,0.11,Secular
0.1725,0.84366,1.0,0.44,37,6,0.276667,Secular
0.432315,0.886667,0.0,0.0,63,3,0.11,Secular
0.422778,0.67833,0.0,0.0,61,6,0.443333,Secular
0.348287,1.0,0.0,0.22,46,3,0.11,Secular
0.380417,0.387778,0.0,0.33,42,2,0.11,Secular
0.456389,0.886667,0.0,0.33,58,3,0.496667,Secular
0.416667,0.332222,0.0,0.33,35,2,0.166667,Religious
0.492778,0.833333,0.666667,0.33,44,6,0.386667,Secular
0.339167,0.886667,0.0,0.33,69,1,0.37327,Secular
0.755417,0.886667,0.0,0.0,28,6,0.11,Secular
0.638333,0.831111,0.666667,0.22,47,3,0.886667,Secular
0.625787,0.276667,0.0,0.33,54,6,0.553333,Religious
0.445231,1.0,0.333333,0.33,57,3,0.386667,Secular
0.496157,1.0,0.0,0.22,25,6,0.11,Secular
0.27,0.276667,0.0,0.22,33,2,0.11,Religious
0.454491,0.332222,0.0,0.44,23,1,0.33,Religious
0.262917,0.944444,0.0,0.33,55,2,0.22,Secular
0.295185,0.886667,1.0,0.33,49,2,0.11,Secular
0.4225,0.886667,0.0,0.33,70,6,0.202,Secular
0.35537,1.0,0.0,0.11,38,3,0.443333,Secular
0.575833,0.831111,0.0,0.22,37,6,0.386667,Secular
0.338333,1.0,0.0,0.22,32,3,0.386667,Secular
0.402222,1.0,0.666667,0.22,52,1,0.443333,Secular
0.339167,0.886667,0.0,0.55,28,6,0.22,Secular
0.313287,1.0,0.0,0.0,28,3,0.276667,Secular
0.297083,1.0,0.0,0.0,50,3,0.22,Secular
0.352917,1.0,0.0,0.33,32,2,0.496667,Secular
0.2975,0.721111,0.0,0.773333,31,6,0.496667,Secular
0.412824,1.0,0.0,0.33,53,2,0.22,Secular
0.566574,0.055556,0.0,0.44,49,6,0.386667,Religious
0.42713,1.014,0.666667,0.55,46,6,0.11,Secular
0.423333,1.0,0.0,0.0,56,2,0.22,Secular
0.38,1.0,0.0,0.33,27,2,0.11,Secular
0.339167,1.0,0.0,0.33,45,2,0.22,Secular
0.519879,0.886667,0.0,0.33,29,6,0.443333,Secular
0.431759,0.886667,0.0,0.33,32,6,0.22,Secular
0.441574,1.0,0.0,0.22,51,2,0.11,Secular
0.487315,1.0,0.0,0.44,28,6,0.773333,Secular
0.612454,0.886667,0.333333,0.33,26,6,0.496667,Secular
0.380417,0.886667,0.0,0.11,36,3,0.386667,Secular
0.450278,0.886667,0.0,0.22,35,3,0.496667,Secular
0.380417,0.776667,1.0,0.33,26,6,0.22,Secular
0.470972,0.553333,0.666667,0.22,45,2,0.22,Secular
0.330185,0.776667,0.0,0.11,20,6,0.0,Secular
0.249167,0.886667,0.333333,0.44,22,2,0.0,Secular
0.339167,0.886667,0.0,0.44,48,6,0.663333,Secular
0.394722,0.556,0.666667,0.22,63,1,0.22,Secular
0.389954,0.886667,0.333333,0.33,61,2,0.11,Secular
0.288241,1.0,0.0,0.44,28,2,0.33,Secular
0.255833,0.886667,0.0,0.33,50,3,0.22,Secular
0.25,0.776667,0.0,0.22,66,1,0.0,Secular
0.601019,0.886667,0.0,0.33,45,6,0.496667,Secular
0.339028,0.886667,1.0,0.22,44,2,0.22,Secular
0.459537,1.0,1.0,0.66,30,7,0.663333,Secular
0.607685,0.497778,0.333333,0.33,36,2,0.33,Secular
0.362593,1.0,0.0,0.22,55,6,0.496667,Secular
0.36,0.886667,0.0,0.44,52,1,0.76658,Secular
0.182667,1.0,0.0,0.0,67,1,0.23005,Secular
0.228333,0.886667,0.0,0.33,70,3,0.24622,Secular
0.616111,0.886667,0.0,0.0,20,6,0.22,Secular
0.394583,0.553333,0.0,0.50813,58,0,0.22,Secular
0.348287,0.886667,0.0,0.0,24,6,0.11,Secular
0.4225,1.0,0.0,0.33,64,0,0.66405,Secular
0.446343,1.0,0.333333,0.22,40,6,0.386667,Secular
0.2425,1.0,0.0,0.22,65,0,0.24622,Secular
0.366944,1.0,1.0,0.11,50,6,0.553333,Secular
0.394722,1.0,0.0,0.0,43,6,0.386667,Secular
0.510602,0.886667,1.0,0.44,31,6,0.773333,Secular
0.30662,1.0,0.0,0.33,20,3,0.276667,Secular
0.229167,0.556,0.0,0.22,40,2,0.33,Secular
0.401944,0.886667,0.333333,0.22,22,6,0.386667,Secular
0.25363,0.73346,0.0,0.0,42,1,0.0,Secular
0.450139,1.0,1.0,0.22,18,2,0.33,Secular
0.438704,0.886667,0.0,0.44,40,2,0.11,Secular
0.425926,1.0,0.0,0.22,61,1,0.22,Secular
0.458704,0.886667,0.0,0.0,53,6,0.11,Secular
0.577454,0.553333,0.333333,0.22,51,2,0.5,Secular
0.325278,0.886667,0.0,0.11,33,2,0.24622,Secular
0.445093,1.0,1.0,0.22,64,1,0.33,Secular
0.075833,0.886667,1.0,0.33,49,1,0.386667,Secular
0.33875,0.553333,0.0,0.33,44,1,0.553333,Secular
0.412407,1.0,0.0,0.22,30,3,0.443333,Secular
0.528583,0.497778,0.0,0.0,59,1,0.11,Secular
0.380417,0.886667,0.0,0.44,56,3,0.553333,Secular
0.3525,1.0,0.0,0.22,50,1,0.0,Secular
0.431759,1.0,0.0,0.33,48,2,0.443333,Secular
0.52912,0.886667,0.0,0.22,42,6,0.553333,Secular
0.480231,0.886667,0.0,0.553333,56,2,0.22,Secular
0.441019,0.666667,0.0,0.55,28,3,0.553333,Secular
0.393241,0.886667,1.0,0.22,38,2,0.496667,Secular
0.222222,1.0,0.0,0.33,39,1,0.24622,Secular
0.614769,1.0,1.0,0.33,32,6,0.33,Secular
0.540694,1.0,0.333333,0.22,38,3,0.443333,Secular
0.400185,1.0,0.0,0.66,35,3,0.773333,Secular
0.381111,1.0,1.0,0.66,20,3,0.386667,Secular
0.366667,0.831111,0.0,0.66,45,2,0.773333,Secular
0.395,1.0,0.0,0.22,29,6,0.0,Secular
0.595278,1.0,0.0,0.33,22,6,0.22,Secular
0.421667,0.776667,0.0,0.33,43,3,0.50626,Secular
0.577315,0.775556,0.0,0.44,31,2,0.276667,Secular
0.505417,1.0,0.0,0.22,39,1,0.0,Secular
0.524352,1.0,0.0,0.33,36,3,0.553333,Secular
0.2425,0.831111,0.333333,0.22,37,2,0.11,Secular
0.442917,0.498889,0.0,0.22,31,6,0.443333,Secular
0.31125,0.553333,0.0,0.33,36,3,0.443333,Secular
0.469907,0.776667,1.0,0.0,19,3,0.333333,Secular
0.335648,0.611111,0.0,0.0,53,1,0.0,Secular
0.304583,0.332222,0.0,0.0,44,1,0.22,Religious
0.505417,1.0,0.333333,0.22,59,2,0.11,Secular
0.520417,1.0,0.333333,0.0,65,1,0.0,Secular
0.404259,0.666667,1.0,0.33,49,0,0.386667,Secular
0.276667,0.776667,0.0,0.0,44,1,0.553333,Secular
0.408194,1.0,0.0,0.33,52,1,0.11,Secular
0.44713,1.0,0.0,0.44,49,1,0.166667,Secular
0.324722,0.553333,0.666667,0.0,50,2,0.11,Secular
0.395,1.0,0.333333,0.666667,26,6,0.386667,Secular
0.369537,1.0,0.0,0.0,23,6,0.33,Secular
0.320509,1.0,0.0,0.11,42,1,0.11,Secular
0.362037,0.666667,0.0,0.0,41,3,0.443333,Secular
0.564537,0.886667,0.333333,0.44,27,6,0.443333,Secular
0.270278,1.0,1.0,0.33,43,2,0.496667,Secular
0.440741,1.0,0.333333,0.33,37,3,0.22,Secular
0.3675,0.979,0.0,0.11,34,2,0.11,Secular
0.339306,1.0,0.0,0.22,32,3,0.22,Secular
0.376065,1.0,0.333333,0.0,37,3,0.443333,Secular
0.399074,1.0,0.0,0.0,60,1,0.33,Secular
0.500787,0.776667,0.0,0.33,38,3,0.22,Secular
0.460583,1.0,0.0,0.22,43,2,0.33,Secular
0.658889,1.0,1.0,0.33,27,2,0.11,Secular
0.528565,1.0,0.0,0.0,68,1,0.11,Secular
0.307037,0.886667,0.666667,0.0,68,0,0.0,Secular
0.520417,0.553333,0.333333,0.55,51,1,0.0,Secular
0.314537,0.331111,1.0,0.22,53,2,0.22,Religious
0.561389,1.0,0.333333,0.33,28,2,0.22,Secular
0.527222,0.553333,0.333333,0.11,53,2,0.386667,Secular
0.574861,0.886667,0.0,0.22,69,6,0.22,Secular
0.543981,0.721111,0.071,0.0,46,6,0.0,Secular
0.4225,0.886667,1.0,0.33,48,2,0.22,Secular
0.316296,0.886667,1.0,0.11,64,0,0.11,Secular
0.369259,0.386667,0.0,0.33,52,2,0.166667,Secular
0.494537,1.0,0.0,0.33,28,2,0.276667,Secular
0.380417,0.553333,0.333333,0.0,22,6,0.386667,Secular
0.491528,0.886667,0.333333,0.0,65,2,0.443333,Secular
0.368843,1.0,0.666667,0.22,43,6,0.553333,Secular
0.413935,0.553333,0.666667,0.11,51,2,0.22,Secular
0.505972,0.665556,1.0,0.0,40,1,0.166667,Secular
0.442778,0.776667,1.0,0.11,62,0,0.11,Secular
0.279537,0.886667,1.0,0.44,54,1,0.22,Secular
0.593657,0.553333,0.333333,0.22,45,2,0.386667,Secular
0.554028,0.497778,0.666667,0.0,23,6,0.11,Secular
0.395,1.0,0.0,0.33,19,6,0.553333,Secular
0.408889,0.776667,0.0,0.0,49,1,0.22,Secular
0.339167,0.831111,1.0,0.33,65,3,0.22,Secular
0.469074,1.0,0.666667,0.33,37,6,0.773333,Secular
0.589028,0.886667,1.0,0.33,31,6,0.22,Secular
0.508704,1.0,0.0,0.0,55,2,0.33,Secular
0.2425,0.886667,0.0,0.33,67,1,0.22,Secular
0.385741,0.831111,0.0,0.11,53,6,0.11,Secular
0.395278,0.497778,0.0,0.33,44,6,0.22,Secular
0.593796,0.886667,0.0,0.33,44,6,0.33,Secular
0.570648,0.666667,1.0,0.33,44,3,0.776667,Secular
0.417731,0.886667,0.333333,0.33,19,6,0.663333,Secular
0.286204,0.611111,0.0,0.44,66,2,0.663333,Secular
0.455046,0.84366,0.0,0.22,21,6,0.553333,Secular
0.47125,0.277778,0.0,0.33,22,3,0.61379,Religious
0.395,0.886667,0.0,0.33,50,1,0.553333,Secular
0.376204,0.886667,1.0,0.33,30,6,0.443333,Secular
0.505694,0.886667,0.333333,0.0,18,6,0.11,Secular
0.587407,0.886667,0.333333,0.11,23,6,0.443333,Secular
0.30213,0.886667,0.333333,0.11,63,1,0.553333,Secular
0.510046,0.886667,0.0,0.22,34,3,0.443333,Secular
0.43625,0.9415,1.0,0.11,23,6,0.443333,Secular
0.533056,0.831111,0.0,0.22,44,6,0.22,Secular
0.560713,0.886667,0.0,0.0,26,3,0.11,Secular
0.484278,0.886667,1.0,0.22,33,6,0.276667,Secular
0.390787,0.72,0.0,0.0,40,6,0.553333,Secular
0.41224,0.886667,0.0,0.0,45,3,0.077,Secular
0.855093,1.0,0.0,0.33,29,6,0.61,Secular
0.743981,1.0,0.0,0.44,22,6,0.22,Secular
0.429306,0.443333,0.0,0.11,61,2,0.0,Secular
0.441296,0.886667,0.0,0.22,57,6,0.22,Secular
0.27,0.831111,0.0,0.33,55,1,0.22979,Secular
0.37662,0.886667,0.0,0.11,63,3,0.38944,Secular
0.395833,0.886667,0.0,0.0,45,2,0.553333,Secular
0.46037,0.73346,0.0,0.22,34,6,0.276667,Secular
0.534167,1.0,0.0,0.33,22,3,0.11,Secular
0.388333,0.443333,0.0,0.33,30,6,0.11,Secular
0.443333,0.886667,0.0,0.0,54,3,0.11,Secular
0.662963,0.553333,0.666667,0.22,55,1,0.333333,Secular
0.495741,0.979,0.0,0.11,28,3,0.663333,Secular
0.390787,1.0,0.0,0.22,55,6,0.11,Secular
0.413241,0.73346,0.0,0.22,49,3,0.0,Secular
0.514676,0.979,0.0,0.33,61,3,0.44,Secular
0.227917,0.553333,0.0,0.44,44,2,0.22,Secular
0.200833,0.886667,0.0,0.22,50,3,0.0,Secular
0.334537,0.776667,0.05,0.21609,47,2,0.22,Secular
0.628102,0.775556,0.0,0.22,31,3,0.22,Secular
0.394722,0.886667,0.0,0.11,44,2,0.11,Secular
0.436528,1.0,0.0,0.33,60,2,0.11,Secular
0.329769,0.886667,0.666667,0.55,36,3,0.22,Secular
0.367083,0.886667,0.0,0.099,24,3,0.103,Secular
0.568889,0.886667,0.0,0.44,53,2,0.11,Secular
0.333333,0.897,0.333333,0.22,61,1,0.0,Secular
0.374167,0.897,0.666667,0.0,65,1,0.0,Secular
0.727222,0.776667,0.0,0.22,22,6,0.11,Secular
0.566157,0.553333,1.0,0.22,54,0,0.0,Secular
0.436806,1.0,0.666667,0.0,50,0,0.276667,Secular
0.412407,1.0,0.0,0.11,34,6,0.22,Secular
0.452037,0.897,0.0,0.22,51,2,0.33,Secular
0.3675,0.886667,0.0,0.0,29,3,0.0,Secular
0.408194,0.775556,0.0,0.22,18,3,0.553333,Secular
0.447685,1.0,0.666667,0.33,22,6,0.443333,Secular
0.212685,0.666667,0.0,0.0,68,6,0.22,Secular
0.376065,0.886667,0.666667,0.22,53,2,0.22,Secular
0.450278,0.443333,0.0,0.33,35,6,0.11,Secular
0.439537,0.886667,0.666667,0.0,26,6,0.22,Secular
0.534167,0.776667,1.0,0.66,22,2,0.663333,Secular
0.457917,1.0,0.0,0.33,22,6,0.553333,Secular
0.435833,0.886667,0.0,0.33,30,1,0.386667,Secular
0.43912,0.886667,1.0,0.66,32,0,0.496667,Secular
0.227917,0.276667,0.0,0.33,19,3,0.276667,Religious
0.45,0.166667,0.0,0.11,50,0,0.443333,Religious
0.494537,0.886667,1.0,0.33,26,2,0.663333,Secular
0.256667,0.886667,0.0,0.0,22,3,0.443333,Secular
0.282778,0.666667,1.0,0.33,31,0,0.553333,Secular
0.505,0.67833,0.0,0.33,39,3,0.22,Secular
0.380833,0.776667,0.0,0.11,51,2,0.553333,Secular
0.352917,1.0,0.0,0.663333,24,6,0.33,Secular
0.356204,0.886667,1.0,0.663333,18,2,0.276667,Secular
0.491528,0.886667,0.0,0.0,20,6,0.22,Secular
0.3325,0.666667,0.0,0.22,18,3,0.11,Secular
0.331806,1.0,1.0,0.11,55,2,0.22,Secular
0.353056,0.276667,0.0,0.22,47,6,0.11,Religious
0.52463,0.944444,0.0,0.33,24,3,0.386667,Secular
0.524352,0.886667,1.0,0.33,22,6,0.386667,Secular
0.409722,1.0,1.0,0.44,31,3,0.11,Secular
0.312083,0.886667,0.333333,0.44,51,2,0.11,Secular
0.290833,0.886667,0.333333,0.33,41,2,0.11,Secular
0.755,0.721111,1.0,0.099,32,1,0.44,Secular
0.325556,1.0,1.0,0.33,20,2,0.166667,Secular
0.478056,0.776667,1.0,0.44,26,2,0.11,Secular
0.262778,0.886667,0.0,0.33,35,1,0.11,Secular
0.391852,0.886667,0.0,0.33,18,2,0.496667,Secular
0.290833,1.0,0.0,0.33,31,0,0.11,Secular
0.394167,1.0,0.0,0.11,50,1,0.276667,Secular
0.468796,1.0,1.0,0.44,30,6,0.33,Secular
0.463333,0.831111,1.0,0.33,25,3,0.11,Secular
0.388333,0.886667,0.333333,0.33,22,6,0.496667,Secular
0.367222,0.72,0.0,0.0,18,3,0.553333,Secular
0.288519,0.886667,1.0,0.0,30,1,0.663333,Secular
0.3675,0.776667,0.0,0.33,19,3,0.166667,Secular
0.671667,0.72,1.0,0.44,37,2,0.33,Secular
0.338333,0.61,0.0,0.33,20,6,0.663333,Secular
0.380417,0.886667,0.666667,0.55,18,1,0.386667,Secular
0.380833,0.886667,0.333333,0.33,45,0,0.22,Secular
0.235,0.886667,0.0,0.44,49,0,0.606667,Secular
0.457917,1.0,0.333333,0.11,57,2,0.22,Secular
0.332083,1.0,0.666667,0.0,61,1,0.386667,Secular
0.508148,1.0,0.0,0.11,20,6,0.166667,Secular
0.640787,1.0,0.0,0.11,19,3,0.443333,Secular
0.517407,0.886667,1.0,0.0,27,6,0.496667,Secular
0.255417,1.0,0.0,0.22,46,3,0.386667,Secular
0.290833,0.276667,0.666667,0.55,41,2,0.386667,Religious
0.46662,0.776667,1.0,0.886667,49,1,0.72,Secular
0.44375,1.0,0.333333,0.33,31,0,0.553333,Secular
0.506389,1.0,1.0,0.22,20,3,0.22,Secular
0.311944,0.886667,1.0,0.33,43,0,0.22,Secular
0.398935,0.886667,0.333333,0.44,19,3,0.443333,Secular
0.369954,0.277778,1.0,0.55,38,6,0.0,Religious
0.441296,0.886667,0.666667,0.33,65,0,0.553333,Secular
0.533889,1.0,1.0,0.33,20,6,0.553333,Secular
0.436528,0.886667,1.0,0.44,63,1,0.0,Secular
0.493056,0.886667,1.0,0.773333,22,2,0.276667,Secular
0.477222,0.886667,0.333333,0.22,18,3,0.386667,Secular
0.325278,1.0,0.0,0.22,53,2,0.386667,Secular
0.302407,0.886667,0.333333,0.33,61,0,0.386667,Secular
0.307037,0.886667,0.0,0.33,48,1,0.386667,Secular
0.33412,0.276667,0.0,0.33,64,2,0.443333,Religious
0.311667,0.831111,0.0,0.0,40,2,0.22,Secular
0.548194,0.831111,1.0,0.44,20,1,0.22,Secular
0.394722,0.831111,0.491,0.33,50,0,0.553333,Secular
0.279537,0.5,0.333333,0.33,19,3,0.33,Secular
0.457917,0.666667,0.0,0.11,18,3,0.553333,Secular
0.464167,0.776667,0.0,0.33,31,6,0.663333,Secular
0.339167,0.165556,0.0,0.22,29,2,0.663333,Religious
0.35537,0.886667,0.0,0.11,58,1,0.11,Secular
0.468796,1.0,0.0,0.33,28,2,0.33,Secular
0.357963,0.886667,0.0,0.22,51,2,0.553333,Secular
0.529259,0.386667,0.0,0.33,20,3,0.33,Secular
0.284167,1.0,0.0,0.33,40,2,0.443333,Secular
0.531019,0.276667,0.0,0.22,40,2,0.443333,Religious
0.23787,0.831111,0.666667,0.33,30,3,0.22,Secular
0.3675,0.72,1.0,0.11,24,2,0.22,Secular
0.454491,0.886667,0.0,0.11,20,6,0.22,Secular
0.339167,0.833333,0.333333,0.22,34,2,0.443333,Secular
0.352917,0.61,0.333333,0.22,39,2,0.553333,Secular
0.397593,0.72,0.666667,0.666667,53,1,0.663333,Secular
0.25,1.0,0.0,0.33,27,2,0.663333,Secular
0.440602,0.886667,0.0,0.22,22,3,0.496667,Secular
0.626481,0.831111,0.666667,0.0,20,3,0.22,Secular
0.455046,1.0,0.0,0.0,19,6,0.22979,Secular
0.41787,0.333333,0.0,0.11,39,3,0.22,Religious
0.596806,0.886667,1.0,0.33,25,6,0.553333,Secular
0.389954,0.886667,0.0,0.33,42,0,0.386667,Secular
0.315602,0.72,0.333333,0.22,43,3,0.443333,Secular
0.417454,0.886667,0.0,0.0,18,3,0.22,Secular
0.373889,0.387778,1.0,0.22,26,6,0.22,Secular
0.380833,0.611111,0.0,0.0,46,0,0.166667,Secular
0.2425,0.666667,0.0,0.44,23,6,0.0,Secular
0.284167,0.888889,0.0,0.55,69,2,0.553333,Secular
0.311667,1.0,0.333333,0.55,25,2,0.22,Secular
0.34,0.276667,0.0,0.44,67,2,0.22,Religious
0.445231,0.497778,0.0,0.22,32,6,0.33,Secular
0.376204,0.886667,0.0,0.55,65,2,0.276667,Secular
0.556898,0.72,0.333333,0.33,24,6,0.553333,Secular
0.380417,1.0,0.0,0.11,28,6,0.22,Secular
0.339167,0.886667,0.0,0.0,53,2,0.276667,Secular
0.43162,0.553333,0.0,0.0,31,6,0.11,Secular
0.46838,0.776667,0.333333,0.33,45,2,0.22,Secular
0.328917,0.886667,0.0,0.443333,46,2,0.33,Secular
0.37375,0.776667,0.666667,0.0,35,6,0.0,Secular
0.311667,0.386667,0.0,0.33,27,2,0.11,Secular
0.357685,0.886667,0.333333,0.11,38,6,0.33,Secular
0.43463,1.0,0.0,0.11,40,6,0.666667,Secular
0.681204,0.886667,0.0,0.33,42,3,0.22,Secular
0.547083,0.886667,0.0,0.0,40,6,0.11,Secular
0.436667,0.721111,0.0,0.0,36,0,0.11,Secular
0.376204,0.831111,0.666667,0.33,24,6,0.0,Secular
0.365185,0.72,0.333333,0.22,30,3,0.11,Secular
0.500787,0.886667,0.0,0.33,42,3,0.443333,Secular
0.27,0.886667,0.0,0.0,28,3,0.22,Secular
0.304167,0.886667,0.0,0.0,33,2,0.276667,Secular
0.456944,0.165556,0.333333,0.22,33,6,0.333333,Religious
0.47287,0.831111,0.0,0.33,55,3,0.22,Secular
0.321204,0.886667,0.666667,0.11,41,3,0.22,Secular
0.616667,0.666667,1.0,0.0,69,6,0.443333,Secular
0.3325,0.553333,0.0,0.0,60,2,0.0,Secular
0.445787,0.387778,1.0,0.443333,50,0,0.333333,Secular
0.288796,1.0,0.0,0.44,32,3,0.386667,Secular
0.249444,0.222222,1.0,0.0,59,1,0.22,Religious
0.44088,0.443333,0.333333,0.0,31,3,0.11,Secular
0.320787,0.611111,0.0,0.33,46,2,0.11,Secular
0.166667,0.886667,1.0,0.0,61,2,0.0,Secular
0.255833,1.0,0.666667,0.22,45,1,0.663333,Secular
0.464722,0.553333,1.0,0.55,53,2,0.276667,Secular
0.394583,1.0,0.666667,0.33,62,1,0.22,Secular
0.423333,1.0,1.0,0.44,43,2,0.553333,Secular
0.468796,0.886667,0.0,0.22,29,2,0.22,Secular
0.262917,1.0,0.333333,0.33,45,2,0.333333,Secular
0.450972,1.0,0.333333,0.22,67,0,0.0,Secular
0.415833,0.886667,0.0,0.33,48,1,0.22,Secular
0.40875,0.666667,0.0,0.0,48,1,0.22,Secular
0.31125,0.776667,0.0,0.0,66,2,0.0,Secular
0.313426,1.0,0.0,0.0,51,1,0.11,Secular
0.320787,0.387778,1.0,0.22,58,2,0.11,Secular
0.218935,1.0,0.666667,0.0,44,2,0.11,Secular
0.44088,1.0,0.666667,0.11,70,1,0.22,Secular
0.231481,1.0,0.0,0.0,65,0,0.11,Secular
0.4225,1.0,1.0,0.22,21,6,0.553333,Secular
0.534167,0.497778,0.666667,0.0,68,0,0.33,Secular
0.307593,1.0,0.333333,0.0,54,1,0.0,Secular
0.138333,0.776667,0.333333,0.0,63,0,0.22,Secular
0.482685,1.0,0.333333,0.55,31,2,0.333333,Secular
0.35375,0.721111,0.0,0.553333,52,2,0.0,Secular
0.499167,1.0,0.0,0.11,35,2,0.22,Secular
0.300648,1.0,0.0,0.22,53,3,0.11,Secular
0.422778,0.886667,0.666667,0.33,27,3,0.44,Secular
0.228333,0.831111,0.0,0.22,46,2,0.0,Secular
0.369537,0.276667,0.0,0.22,49,3,0.443333,Religious
0.186667,0.831111,0.0,0.0,49,6,0.443333,Secular
0.418148,0.886667,0.0,0.33,42,6,0.663333,Secular
0.249167,1.0,0.0,0.22,55,0,0.22,Secular
0.453704,0.553333,0.0,0.44,41,2,0.33,Secular
0.228333,1.0,0.0,0.0,42,6,0.11,Secular
0.348981,1.0,0.333333,0.33,45,6,0.386667,Secular
0.510324,0.553333,0.333333,0.33,34,6,0.22,Secular
0.186667,0.831111,0.0,0.33,52,6,0.386667,Secular
0.290833,1.0,0.0,0.33,39,3,0.11,Secular
0.630972,1.0,0.0,0.33,18,3,0.443333,Secular
0.325417,1.0,0.0,0.55,44,6,0.553333,Secular
0.353333,0.886667,0.0,0.22,39,3,0.11,Secular
0.258704,0.886667,0.0,0.0,35,2,0.22,Secular
0.357963,1.0,0.0,0.0,41,6,0.11,Secular
0.387778,1.0,1.0,0.66,42,6,0.496667,Secular
0.352917,1.0,0.333333,0.22,34,6,0.11,Secular
0.311944,0.886667,0.0,0.11,40,3,0.11,Secular
0.492083,0.886667,0.0,0.0,38,6,0.11,Secular
0.2975,1.0,0.0,0.11,53,2,0.22,Secular
0.1875,0.886667,0.0,0.0,40,3,0.333333,Secular
0.316019,0.275556,0.666667,0.44,61,2,0.276667,Religious
0.440741,1.0,0.0,0.33,45,2,0.11,Secular
0.458704,1.0,0.0,0.22,52,2,0.11,Secular
0.2775,0.886667,0.333333,0.44,45,2,0.386667,Secular
0.297917,0.886667,0.0,0.33,65,1,0.386667,Secular
0.367083,1.0,0.666667,0.33,51,2,0.386667,Secular
0.27,1.0,0.0,0.33,54,1,0.11,Secular
0.131667,0.886667,0.0,0.44,56,1,0.443333,Secular
0.52912,1.0,0.0,0.55,28,2,0.386667,Secular
0.464444,0.886667,0.333333,0.33,52,1,0.443333,Secular
0.265093,1.0,0.0,0.0,47,2,0.11,Secular
0.288519,0.886667,0.0,0.22,57,2,0.33,Secular
0.339167,1.0,0.0,0.11,50,3,0.11,Secular
0.325,0.886667,0.0,0.11,62,1,0.22,Secular
0.36,0.886667,0.0,0.33,65,2,0.11,Secular
0.359167,1.0,0.0,0.33,23,2,0.553333,Secular
0.325,0.886667,0.0,0.55,58,2,0.22,Secular
0.221944,0.886667,0.0,0.22,61,2,0.443333,Secular
0.431759,0.886667,0.0,0.11,48,3,0.443333,Secular
0.286759,0.886667,0.333333,0.44,63,3,0.333333,Secular
0.297083,1.0,0.0,0.33,48,2,0.386667,Secular
0.441296,0.886667,0.0,0.55,34,2,0.33,Secular
0.228333,0.886667,0.0,0.22,51,2,0.553333,Secular
0.394167,0.165556,0.333333,0.33,59,2,0.0,Religious
0.468657,1.0,0.333333,0.11,27,3,0.11,Secular
0.235833,0.886667,0.0,0.0,66,1,0.0,Secular
0.28375,0.886667,0.0,0.33,44,6,0.33,Secular
0.208333,1.0,0.333333,0.0,68,0,0.0,Secular
0.298056,0.886667,0.0,0.11,69,2,0.663333,Secular
0.292593,1.0,0.0,0.66,36,2,0.11,Secular
0.43625,0.886667,0.0,0.22,64,2,0.22,Secular
0.244398,1.0,1.0,0.22,52,2,0.11,Secular
0.214167,0.886667,0.0,0.22,58,3,0.443333,Secular
0.292454,1.0,0.333333,0.33,35,2,0.386667,Secular
0.1375,1.0,0.666667,0.0,65,2,0.22,Secular
0.177685,0.886667,1.0,0.33,54,2,0.22,Secular
0.235417,1.0,0.0,0.33,40,2,0.44,Secular
0.349259,1.0,0.0,0.11,64,2,0.22,Secular
0.159167,1.0,0.0,0.44,68,1,0.22,Secular
0.228611,1.0,1.0,0.22,62,2,0.386667,Secular
0.159167,1.0,0.0,0.666667,65,2,0.61,Secular
0.104167,0.886667,0.0,0.11,52,2,0.443333,Secular
0.358102,0.721111,0.666667,0.55,48,2,0.11,Secular
0.212407,1.0,0.0,0.0,69,1,0.22,Secular
0.415,1.0,0.333333,0.22,68,2,0.22,Secular
0.262917,1.0,0.0,0.0,65,1,0.11,Secular
0.3125,1.0,0.0,0.0,68,1,0.166667,Secular
0.297222,0.776667,0.0,0.443333,26,2,0.22,Secular
0.166667,1.0,0.0,0.0,57,2,0.276667,Secular
0.367083,0.443333,0.0,0.22,55,2,0.0,Secular
0.27,1.0,0.0,0.11,67,1,0.11,Secular
0.35375,1.0,0.0,0.22,55,2,0.0,Secular
0.270278,1.0,0.333333,0.33,44,2,0.11,Secular
0.371574,1.0,0.0,0.22,57,2,0.11,Secular
0.484583,1.0,0.0,0.55,59,2,0.276667,Secular
0.0,0.666667,0.0,0.0,61,1,0.11,Secular
0.43463,0.886667,1.0,0.44,46,1,0.386667,Secular
0.215,1.0,0.0,0.33,59,1,0.11,Secular
0.27,0.886667,0.0,0.44,51,2,0.663333,Secular
0.37213,0.886667,0.0,0.44,47,1,0.333333,Secular
0.275185,0.886667,0.666667,0.11,63,2,0.22,Secular
0.367778,0.776667,1.0,0.22,59,0,0.11,Secular
0.417037,1.0,0.0,0.44,24,3,0.386667,Secular
0.39963,0.776667,1.0,0.33,53,2,0.443333,Secular
0.41787,0.886667,1.0,0.22,45,1,0.11,Secular
0.0825,0.387778,0.0,0.33,29,3,0.22,Secular
