date,type_end,daily_avg_end,type_exg,daily_avg_exg
2022-04-20,Global ,458.1428571428572,Sun Duration,630.0
2022-04-21,Global ,561.6428571428571,Sun Duration,680.0
2022-04-22,Global ,462.6428571428572,Sun Duration,500.0
2022-04-23,Global ,503.7142857142857,Sun Duration,630.0
2022-04-24,Global ,402.3571428571428,Sun Duration,620.0
2022-04-25,Global ,504.7857142857143,Sun Duration,610.0
2022-04-26,Global ,521.5,Sun Duration,670.0
2022-04-27,Global ,528.0714285714286,Sun Duration,680.0
2022-04-28,Global ,544.3571428571429,Sun Duration,720.0
2022-04-29,Global ,504.9285714285714,Sun Duration,600.0
2022-04-30,Global ,490.0,Sun Duration,550.0
2022-05-01,Global ,437.5,Sun Duration,470.0
2022-05-02,Global ,448.2857142857143,Sun Duration,500.0
2022-05-03,Global ,537.7857142857143,Sun Duration,660.0
2022-05-04,Global ,402.3571428571428,Sun Duration,390.0
2022-05-05,Global ,417.57142857142856,Sun Duration,570.0
2022-05-06,Global ,478.5,Sun Duration,690.0
2022-05-07,Global ,523.1428571428571,Sun Duration,670.0
2022-05-08,Global ,580.3571428571429,Sun Duration,655.0
2022-05-09,Global ,527.2857142857143,Sun Duration,640.0
2022-05-10,Global ,590.9285714285714,Sun Duration,760.0
2022-05-11,Global ,552.0714285714286,Sun Duration,750.0
2022-05-12,Global ,562.4285714285714,Sun Duration,730.0
2022-05-13,Global ,552.7857142857143,Sun Duration,700.0
2022-05-14,Global ,450.3571428571428,Sun Duration,460.0
2022-05-15,Global ,511.0,Sun Duration,550.0
2022-05-16,Global ,414.0,Sun Duration,370.0
2022-05-17,Global ,600.4285714285714,Sun Duration,750.0
2022-05-18,Global ,600.0714285714286,Sun Duration,780.0
2022-05-19,Global ,602.2857142857143,Sun Duration,730.0
2022-05-20,Global ,595.8571428571429,Sun Duration,780.0
2022-05-21,Global ,475.2142857142857,Sun Duration,580.0
2022-05-22,Global ,459.2857142857143,Sun Duration,480.0
2022-05-23,Global ,577.5,Sun Duration,730.0
2022-05-24,Global ,603.9285714285714,Sun Duration,770.0
2022-05-25,Global ,585.2142857142857,Sun Duration,690.0
2022-05-26,Global ,596.0714285714286,Sun Duration,760.0
2022-05-27,Global ,576.3571428571429,Sun Duration,760.0
2022-05-28,Global ,552.7857142857143,Sun Duration,720.0
2022-05-29,Global ,563.0,Sun Duration,710.0
2022-05-30,Global ,584.9285714285714,Sun Duration,750.0
2022-05-31,Global ,604.6428571428571,Sun Duration,790.0
2022-06-01,Global ,604.6428571428571,Sun Duration,770.0
2022-06-02,Global ,583.4285714285714,Sun Duration,680.0
2022-06-03,Global ,613.1428571428571,Sun Duration,790.0
2022-06-04,Global ,615.9285714285714,Sun Duration,770.0
2022-06-05,Global ,613.5,Sun Duration,780.0
2022-06-06,Global ,607.1428571428571,Sun Duration,770.0
2022-06-07,Global ,537.6428571428571,Sun Duration,580.0
2022-06-08,Global ,594.7857142857143,Sun Duration,685.0
2022-06-09,Global ,597.5,Sun Duration,790.0
2022-06-10,Global ,621.1428571428571,Sun Duration,800.0
2022-06-11,Global ,587.3571428571429,Sun Duration,760.0
2022-06-12,Global ,512.5714285714286,Sun Duration,590.0
2022-06-13,Global ,518.1428571428571,Sun Duration,700.0
2022-06-14,Global ,517.4285714285714,Sun Duration,530.0
2022-06-15,Global ,514.2857142857143,Sun Duration,580.0
2022-06-16,Global ,618.3571428571429,Sun Duration,800.0
2022-06-17,Global ,581.5,Sun Duration,770.0
2022-06-18,Global ,605.2142857142857,Sun Duration,770.0
2022-06-19,Global ,626.6428571428571,Sun Duration,745.0
2022-06-20,Global ,606.5,Sun Duration,720.0
2022-06-21,Global ,543.7857142857143,Sun Duration,720.0
2022-06-22,Global ,615.5,Sun Duration,740.0
2022-06-23,Global ,603.3571428571429,Sun Duration,800.0
2022-06-24,Global ,599.5714285714286,Sun Duration,790.0
2022-06-25,Global ,528.7142857142857,Sun Duration,720.0
2022-06-26,Global ,597.7857142857143,Sun Duration,730.0
2022-06-27,Global ,609.7142857142857,Sun Duration,800.0
2022-06-28,Global ,584.5,Sun Duration,750.0
2022-06-29,Global ,613.5714285714286,Sun Duration,780.0
2022-06-30,Global ,618.8571428571429,Sun Duration,800.0
2022-07-01,Global ,577.9285714285714,Sun Duration,720.0
2022-07-02,Global ,585.3571428571429,Sun Duration,730.0
2022-07-03,Global ,569.5,Sun Duration,670.0
2022-07-04,Global ,605.5,Sun Duration,760.0
2022-07-05,Global ,618.0,Sun Duration,790.0
2022-07-06,Global ,620.2857142857143,Sun Duration,780.0
2022-07-07,Global ,595.5,Sun Duration,750.0
2022-07-08,Global ,612.5714285714286,Sun Duration,790.0
2022-07-09,Global ,611.6428571428571,Sun Duration,790.0
2022-07-10,Global ,569.2142857142857,Sun Duration,650.0
2022-07-11,Global ,535.8571428571429,Sun Duration,750.0
2022-07-12,Global ,578.5,Sun Duration,710.0
2022-07-13,Global ,609.8571428571429,Sun Duration,770.0
2022-07-14,Global ,597.5,Sun Duration,740.0
2022-07-15,Global ,594.5714285714286,Sun Duration,770.0
2022-07-16,Global ,611.2142857142857,Sun Duration,790.0
2022-07-17,Global ,605.7142857142857,Sun Duration,730.0
2022-07-18,Global ,607.8571428571429,Sun Duration,780.0
2022-07-19,Global ,593.8571428571429,Sun Duration,780.0
2022-07-20,Global ,598.2857142857143,Sun Duration,780.0
2022-07-21,Global ,595.9285714285714,Sun Duration,780.0
2022-07-22,Global ,580.6428571428571,Sun Duration,780.0
2022-07-23,Global ,586.3571428571429,Sun Duration,780.0
2022-07-24,Global ,594.8571428571429,Sun Duration,780.0
2022-07-25,Global ,598.5714285714286,Sun Duration,780.0
2022-07-26,Global ,604.1428571428571,Sun Duration,780.0
2022-07-27,Global ,589.5,Sun Duration,780.0
2022-07-28,Global ,584.8571428571429,Sun Duration,780.0
2022-07-29,Global ,581.2142857142857,Sun Duration,780.0
2022-07-30,Global ,574.3571428571429,Sun Duration,740.0
2022-07-31,Global ,569.5,Sun Duration,730.0
2022-08-01,Global ,549.3571428571429,Sun Duration,690.0
2022-08-02,Global ,556.8571428571429,Sun Duration,720.0
2022-08-03,Global ,569.9285714285714,Sun Duration,750.0
2022-08-04,Global ,509.9285714285714,Sun Duration,710.0
2022-08-05,Global ,524.5,Sun Duration,713.3333333333333
2022-08-06,Global ,532.5,Sun Duration,716.6666666666666
2022-08-07,Global ,545.7142857142857,Sun Duration,720.0
2022-08-08,Global ,532.5,Sun Duration,723.3333333333333
2022-08-09,Global ,530.7142857142857,Sun Duration,726.6666666666666
2022-08-10,Global ,491.2142857142857,Sun Duration,730.0
2022-08-11,Global ,546.2142857142857,Sun Duration,733.3333333333333
2022-08-12,Global ,537.6428571428571,Sun Duration,736.6666666666666
2022-08-13,Global ,473.7142857142857,Sun Duration,740.0
2022-08-14,Global ,511.2857142857143,Sun Duration,743.3333333333334
2022-08-15,Global ,517.4285714285714,Sun Duration,746.6666666666666
2022-08-16,Global ,560.6428571428571,Sun Duration,750.0
2022-08-17,Global ,532.5714285714286,Sun Duration,690.0
2022-08-18,Global ,551.5,Sun Duration,720.0
2022-08-19,Global ,463.57142857142856,Sun Duration,550.0
2022-08-20,Global ,515.2142857142857,Sun Duration,670.0
2022-08-21,Global ,525.5,Sun Duration,660.0
2022-08-22,Global ,518.7857142857143,Sun Duration,690.0
2022-08-23,Global ,501.9285714285714,Sun Duration,670.0
2022-08-24,Global ,538.1428571428571,Sun Duration,690.0
2022-08-25,Global ,513.6428571428571,Sun Duration,720.0
2022-08-26,Global ,494.0,Sun Duration,650.0
2022-08-27,Global ,508.5,Sun Duration,720.0
2022-08-28,Global ,486.8571428571428,Sun Duration,640.0
2022-08-29,Global ,462.2142857142857,Sun Duration,490.0
2022-08-30,Global ,454.5,Sun Duration,570.0
2022-08-31,Global ,455.5,Sun Duration,480.0
2022-09-01,Global ,447.7142857142857,Sun Duration,590.0
2022-09-02,Global ,305.2142857142857,Sun Duration,260.0
2022-09-03,Global ,339.42857142857144,Sun Duration,330.0
2022-09-04,Global ,472.5,Sun Duration,640.0
2022-09-05,Global ,479.0,Sun Duration,630.0
2022-09-06,Global ,385.5,Sun Duration,610.0
2022-09-07,Global ,458.57142857142856,Sun Duration,590.0
2022-09-08,Global ,434.1428571428572,Sun Duration,560.0
2022-09-09,Global ,496.3571428571428,Sun Duration,700.0
2022-09-10,Global ,494.8571428571428,Sun Duration,700.0
2022-09-11,Global ,507.1428571428572,Sun Duration,690.0
2022-09-12,Global ,484.57142857142856,Sun Duration,640.0
2022-09-13,Global ,426.57142857142856,Sun Duration,590.0
2022-09-14,Global ,417.1428571428572,Sun Duration,640.0
2022-09-15,Global ,410.57142857142856,Sun Duration,530.0
2022-09-16,Global ,464.9285714285714,Sun Duration,690.0
2022-09-17,Global ,446.0,Sun Duration,600.0
2022-09-18,Global ,394.5,Sun Duration,530.0
2022-09-19,Global ,298.2857142857143,Sun Duration,390.0
2022-09-20,Global ,352.2857142857143,Sun Duration,570.0
2022-09-21,Global ,405.7142857142857,Sun Duration,640.0
2022-09-22,Global ,390.7142857142857,Sun Duration,650.0
2022-09-23,Global ,399.6428571428572,Sun Duration,570.0
2022-09-24,Global ,432.7857142857143,Sun Duration,620.0
2022-09-25,Global ,427.2142857142857,Sun Duration,580.0
2022-09-26,Global ,428.0,Sun Duration,510.0
2022-09-27,Global ,426.07142857142856,Sun Duration,415.0
2022-09-28,Global ,433.9285714285714,Sun Duration,320.0
2022-09-29,Global ,416.6428571428572,Sun Duration,630.0
2022-09-30,Global ,417.7857142857143,Sun Duration,640.0
2022-10-01,Global ,405.2857142857143,Sun Duration,640.0
2022-10-02,Global ,418.6428571428572,Sun Duration,600.0
2022-10-03,Global ,294.7142857142857,Sun Duration,410.0
2022-10-04,Global ,366.2142857142857,Sun Duration,590.0
2022-10-05,Global ,392.1428571428572,Sun Duration,630.0
2022-10-06,Global ,413.3571428571428,Sun Duration,650.0
2022-10-07,Global ,237.92857142857144,Sun Duration,150.0
2022-10-08,Global ,308.1428571428572,Sun Duration,550.0
2022-10-09,Global ,296.7142857142857,Sun Duration,430.0
2022-10-10,Global ,382.7142857142857,Sun Duration,620.0
2022-10-11,Global ,392.2142857142857,Sun Duration,640.0
2022-10-12,Global ,290.07142857142856,Sun Duration,460.0
2022-10-13,Global ,315.0,Sun Duration,580.0
2022-10-14,Global ,377.07142857142856,Sun Duration,630.0
2022-10-15,Global ,324.92857142857144,Sun Duration,570.0
2022-10-16,Global ,307.42857142857144,Sun Duration,430.0
2022-10-17,Global ,344.0,Sun Duration,560.0
2022-10-18,Global ,309.85714285714283,Sun Duration,510.0
2022-10-19,Global ,303.5,Sun Duration,560.0
2022-10-20,Global ,262.7857142857143,Sun Duration,510.0
2022-10-21,Global ,288.57142857142856,Sun Duration,390.0
2022-10-22,Global ,274.6428571428572,Sun Duration,440.0
2022-10-23,Global ,304.7142857142857,Sun Duration,500.0
2022-10-24,Global ,322.6428571428572,Sun Duration,570.0
2022-10-25,Global ,194.42857142857144,Sun Duration,420.0
2022-10-26,Global ,173.28571428571428,Sun Duration,220.0
2022-10-27,Global ,314.0,Sun Duration,580.0
2022-10-28,Global ,308.7857142857143,Sun Duration,560.0
2022-10-29,Global ,308.1428571428572,Sun Duration,540.0
2022-10-30,Global ,287.57142857142856,Sun Duration,520.0
2022-10-31,Global ,293.1428571428572,Sun Duration,560.0
2022-11-01,Global ,248.78571428571428,Sun Duration,490.0
2022-11-02,Global ,266.0,Sun Duration,540.0
2022-11-03,Global ,241.42857142857144,Sun Duration,500.0
2022-11-04,Global ,269.7142857142857,Sun Duration,520.0
2022-11-05,Global ,297.85714285714283,Sun Duration,560.0
2022-11-06,Global ,284.7857142857143,Sun Duration,530.0
2022-11-07,Global ,266.2142857142857,Sun Duration,470.0
2022-11-08,Global ,221.92857142857144,Sun Duration,400.0
2022-11-09,Global ,187.2142857142857,Sun Duration,310.0
2022-11-10,Global ,234.7142857142857,Sun Duration,303.125
2022-11-11,Global ,288.2857142857143,Sun Duration,296.25
2022-11-12,Global ,271.92857142857144,Sun Duration,289.375
2022-11-13,Global ,266.85714285714283,Sun Duration,282.5
2022-11-14,Global ,236.0,Sun Duration,275.625
2022-11-15,Global ,126.28571428571428,Sun Duration,268.75
2022-11-16,Global ,151.71428571428572,Sun Duration,261.875
2022-11-17,Global ,200.07142857142856,Sun Duration,255.0
2022-11-18,Global ,220.07142857142856,Sun Duration,248.125
2022-11-19,Global ,277.2857142857143,Sun Duration,241.25
2022-11-20,Global ,282.7142857142857,Sun Duration,234.375
2022-11-21,Global ,242.57142857142856,Sun Duration,227.5
2022-11-22,Global ,168.92857142857142,Sun Duration,220.625
2022-11-23,Global ,266.6428571428572,Sun Duration,213.75
2022-11-24,Global ,196.3571428571429,Sun Duration,206.875
2022-11-25,Global ,134.5,Sun Duration,200.0
2022-11-26,Global ,164.07142857142858,Sun Duration,240.0
2022-11-27,Global ,183.42857142857144,Sun Duration,250.0
2022-11-28,Global ,223.42857142857144,Sun Duration,390.0
2022-11-29,Global ,58.07142857142857,Sun Duration,425.0
2022-11-30,Global ,204.28571428571428,Sun Duration,460.0
2022-12-01,Global ,257.57142857142856,Sun Duration,510.0
2022-12-02,Global ,253.42857142857144,Sun Duration,510.0
2022-12-03,Global ,212.7142857142857,Sun Duration,400.0
2022-12-04,Global ,241.78571428571428,Sun Duration,470.0
2022-12-05,Global ,238.92857142857144,Sun Duration,490.0
2022-12-06,Global ,117.28571428571428,Sun Duration,110.0
2022-12-07,Global ,165.64285714285714,Sun Duration,230.0
2022-12-08,Global ,228.28571428571428,Sun Duration,490.0
2022-12-09,Global ,224.2142857142857,Sun Duration,470.0
2022-12-10,Global ,235.42857142857144,Sun Duration,490.0
2022-12-11,Global ,238.07142857142856,Sun Duration,490.0
2022-12-12,Global ,220.3571428571429,Sun Duration,470.0
2022-12-13,Global ,199.3571428571429,Sun Duration,360.0
2022-12-14,Global ,76.57142857142857,Sun Duration,80.0
2022-12-15,Global ,167.5,Sun Duration,230.0
2022-12-16,Global ,228.0,Sun Duration,480.0
2022-12-17,Global ,232.7142857142857,Sun Duration,480.0
2022-12-18,Global ,248.42857142857144,Sun Duration,480.0
2022-12-19,Global ,249.57142857142856,Sun Duration,480.0
2022-12-20,Global ,238.14285714285717,Sun Duration,480.0
2022-12-21,Global ,163.07142857142858,Sun Duration,310.0
2022-12-22,Global ,237.78571428571428,Sun Duration,310.5263157894737
2022-12-23,Global ,181.28571428571428,Sun Duration,311.05263157894734
2022-12-24,Global ,174.57142857142858,Sun Duration,311.57894736842104
2022-12-25,Global ,127.14285714285714,Sun Duration,312.10526315789474
2022-12-26,Global ,87.57142857142857,Sun Duration,312.6315789473684
2022-12-27,Global ,190.92857142857144,Sun Duration,313.1578947368421
2022-12-28,Global ,188.8571428571429,Sun Duration,313.6842105263158
2022-12-29,Global ,233.8571428571429,Sun Duration,314.2105263157895
2022-12-30,Global ,245.57142857142856,Sun Duration,314.7368421052631
2022-12-31,Global ,208.3846153846154,Sun Duration,315.2631578947368
2023-01-01,Global ,164.5,Sun Duration,315.7894736842105
2023-01-02,Global ,136.14285714285714,Sun Duration,316.3157894736842
2023-01-03,Global ,206.64285714285717,Sun Duration,316.84210526315786
2023-01-04,Global ,206.2142857142857,Sun Duration,317.3684210526316
2023-01-05,Global ,204.92857142857144,Sun Duration,317.89473684210526
2023-01-06,Global ,211.42857142857144,Sun Duration,318.42105263157896
2023-01-07,Global ,155.71428571428572,Sun Duration,318.9473684210526
2023-01-08,Global ,247.57142857142856,Sun Duration,319.4736842105263
2023-01-09,Global ,206.0,Sun Duration,320.0
2023-01-10,Global ,235.7142857142857,Sun Duration,480.0
2023-01-11,Global ,245.7142857142857,Sun Duration,490.0
2023-01-12,Global ,116.35714285714286,Sun Duration,70.0
2023-01-13,Global ,85.21428571428571,Sun Duration,65.0
2023-01-14,Global ,79.78571428571429,Sun Duration,60.0
2023-01-15,Global ,115.42857142857144,Sun Duration,100.0
2023-01-16,Global ,187.2142857142857,Sun Duration,240.0
2023-01-17,Global ,207.7142857142857,Sun Duration,380.0
2023-01-18,Global ,276.7857142857143,Sun Duration,520.0
2023-01-19,Global ,287.0,Sun Duration,530.0
2023-01-20,Global ,292.2142857142857,Sun Duration,530.0
2023-01-21,Global ,283.57142857142856,Sun Duration,540.0
2023-01-22,Global ,278.07142857142856,Sun Duration,540.0
2023-01-23,Global ,271.35714285714283,Sun Duration,530.0
2023-01-24,Global ,273.1428571428572,Sun Duration,540.0
2023-01-25,Global ,276.7142857142857,Sun Duration,540.0
2023-01-26,Global ,284.0,Sun Duration,540.0
2023-01-27,Global ,289.85714285714283,Sun Duration,540.0
2023-01-28,Global ,215.8571428571429,Sun Duration,330.0
2023-01-29,Global ,187.8571428571429,Sun Duration,330.0
2023-01-30,Global ,246.14285714285717,Sun Duration,510.0
2023-01-31,Global ,150.92857142857142,Sun Duration,160.0
2023-02-01,Global ,74.5,Sun Duration,40.0
2023-02-02,Global ,161.42857142857142,Sun Duration,190.0
2023-02-03,Global ,224.42857142857144,Sun Duration,370.0
2023-02-04,Global ,222.42857142857144,Sun Duration,320.0
2023-02-05,Global ,104.21428571428572,Sun Duration,70.0
2023-02-06,Global ,65.21428571428571,Sun Duration,20.0
2023-02-07,Global ,99.14285714285714,Sun Duration,50.0
2023-02-08,Global ,194.07142857142856,Sun Duration,160.0
2023-02-09,Global ,250.2142857142857,Sun Duration,250.0
2023-02-10,Global ,320.85714285714283,Sun Duration,510.0
2023-02-11,Global ,310.35714285714283,Sun Duration,550.0
2023-02-12,Global ,259.5,Sun Duration,400.0
2023-02-13,Global ,353.2142857142857,Sun Duration,600.0
2023-02-14,Global ,343.7857142857143,Sun Duration,445.0
2023-02-15,Global ,182.3571428571429,Sun Duration,290.0
2023-02-16,Global ,199.14285714285717,Sun Duration,100.0
2023-02-17,Global ,360.8571428571428,Sun Duration,600.0
2023-02-18,Global ,367.5,Sun Duration,610.0
2023-02-19,Global ,372.5,Sun Duration,610.0
2023-02-20,Global ,371.5,Sun Duration,600.0
2023-02-21,Global ,257.92857142857144,Sun Duration,360.0
2023-02-22,Global ,381.0,Sun Duration,610.0
2023-02-23,Global ,284.7142857142857,Sun Duration,350.0
2023-02-24,Global ,277.5,Sun Duration,450.0
2023-02-25,Global ,208.14285714285717,Sun Duration,200.0
2023-02-26,Global ,362.57142857142856,Sun Duration,590.0
2023-02-27,Global ,371.1428571428572,Sun Duration,590.0
2023-02-28,Global ,362.2857142857143,Sun Duration,560.0
2023-03-01,Global ,384.9285714285714,Sun Duration,620.0
2023-03-02,Global ,383.2142857142857,Sun Duration,610.0
2023-03-03,Global ,286.1428571428572,Sun Duration,270.0
2023-03-04,Global ,366.7142857142857,Sun Duration,540.0
2023-03-05,Global ,375.4285714285714,Sun Duration,540.0
2023-03-06,Global ,284.92857142857144,Sun Duration,430.0
2023-03-07,Global ,298.42857142857144,Sun Duration,430.0
2023-03-08,Global ,331.07142857142856,Sun Duration,430.0
2023-03-09,Global ,385.57142857142856,Sun Duration,600.0
2023-03-10,Global ,437.57142857142856,Sun Duration,660.0
2023-03-11,Global ,441.7142857142857,Sun Duration,660.0
2023-03-12,Global ,439.4285714285714,Sun Duration,640.0
2023-03-13,Global ,358.35714285714283,Sun Duration,460.0
2023-03-14,Global ,61.42857142857143,Sun Duration,300.0
2023-03-15,Global ,202.0,Sun Duration,140.0
2023-03-16,Global ,432.4285714285714,Sun Duration,630.0
2023-03-17,Global ,412.9285714285714,Sun Duration,630.0
2023-03-18,Global ,351.35714285714283,Sun Duration,400.0
2023-03-19,Global ,284.7857142857143,Sun Duration,330.0
2023-03-20,Global ,293.7142857142857,Sun Duration,330.0
2023-03-21,Global ,315.35714285714283,Sun Duration,410.0
2023-03-22,Global ,261.42857142857144,Sun Duration,120.0
2023-03-23,Global ,204.5,Sun Duration,50.0
2023-03-24,Global ,388.57142857142856,Sun Duration,470.0
2023-03-25,Global ,134.57142857142858,Sun Duration,30.0
2023-03-26,Global ,331.42857142857144,Sun Duration,440.0
2023-03-27,Global ,423.4285714285714,Sun Duration,530.0
2023-03-28,Global ,452.9285714285714,Sun Duration,510.0
2023-03-29,Global ,320.6428571428572,Sun Duration,370.0
2023-03-30,Global ,367.7857142857143,Sun Duration,480.0
2023-03-31,Global ,448.0,Sun Duration,690.0
2023-04-01,Global ,447.07142857142856,Sun Duration,630.0
2023-04-02,Global ,501.2857142857143,Sun Duration,700.0
2023-04-03,Global ,517.1428571428571,Sun Duration,699.375
2023-04-04,Global ,527.0,Sun Duration,698.75
2023-04-05,Global ,379.57142857142856,Sun Duration,698.125
2023-04-06,Global ,453.0,Sun Duration,697.5
2023-04-07,Global ,459.8571428571428,Sun Duration,696.875
2023-04-08,Global ,300.57142857142856,Sun Duration,696.25
2023-04-09,Global ,363.9285714285714,Sun Duration,695.625
2023-04-10,Global ,411.57142857142856,Sun Duration,695.0
2023-04-11,Global ,231.14285714285717,Sun Duration,694.375
2023-04-12,Global ,111.78571428571428,Sun Duration,693.75
2023-04-13,Global ,368.6428571428572,Sun Duration,693.125
2023-04-14,Global ,548.4285714285714,Sun Duration,692.5
2023-04-15,Global ,492.1428571428572,Sun Duration,691.875
2023-04-16,Global ,524.4285714285714,Sun Duration,691.25
2023-04-17,Global ,526.8571428571429,Sun Duration,690.625
2023-04-18,Global ,532.3571428571429,Sun Duration,690.0
2023-04-19,Global ,433.9285714285714,Sun Duration,460.0
2023-04-20,Global ,451.4285714285714,Sun Duration,620.0
2023-04-21,Global ,495.4285714285714,Sun Duration,560.0
2023-04-22,Global ,524.2857142857143,Sun Duration,720.0
2023-04-23,Global ,472.07142857142856,Sun Duration,650.0
2023-04-24,Global ,573.2857142857143,Sun Duration,730.0
2023-04-25,Global ,506.3571428571428,Sun Duration,620.0
2023-04-26,Global ,580.0714285714286,Sun Duration,750.0
2023-04-27,Global ,572.1428571428571,Sun Duration,750.0
2023-04-28,Global ,418.2142857142857,Sun Duration,550.0
2023-04-29,Global ,310.0,Sun Duration,300.0
2023-04-30,Global ,504.6428571428572,Sun Duration,690.0
2023-05-01,Global ,449.5,Sun Duration,490.0
2023-05-02,Global ,580.7857142857143,Sun Duration,750.0
2023-05-03,Global ,574.9285714285714,Sun Duration,676.6666666666666
2023-05-04,Global ,579.5714285714286,Sun Duration,603.3333333333333
2023-05-05,Global ,495.7857142857143,Sun Duration,530.0
2023-05-06,Global ,596.0,Sun Duration,740.0
2023-05-07,Global ,409.2142857142857,Sun Duration,490.0
2023-05-08,Global ,486.9285714285714,Sun Duration,520.0
2023-05-09,Global ,501.7857142857143,Sun Duration,540.0
2023-05-10,Global ,583.7857142857143,Sun Duration,760.0
2023-05-11,Global ,550.5,Sun Duration,690.0
2023-05-12,Global ,542.2857142857143,Sun Duration,650.0
2023-05-13,Global ,512.7857142857143,Sun Duration,640.0
2023-05-14,Global ,543.1428571428571,Sun Duration,530.0
2023-05-15,Global ,579.5,Sun Duration,680.0
2023-05-16,Global ,576.5,Sun Duration,700.0
2023-05-17,Global ,568.8571428571429,Sun Duration,690.0
2023-05-18,Global ,405.9285714285714,Sun Duration,410.0
2023-05-19,Global ,424.0,Sun Duration,200.0
2023-05-20,Global ,448.07142857142856,Sun Duration,176.66666666666663
2023-05-21,Global ,503.7857142857143,Sun Duration,153.33333333333331
2023-05-22,Global ,513.0714285714286,Sun Duration,130.0
2023-05-23,Global ,586.7142857142857,Sun Duration,720.0
2023-05-24,Global ,535.7857142857143,Sun Duration,700.0
2023-05-25,Global ,588.9285714285714,Sun Duration,770.0
2023-05-26,Global ,517.7857142857143,Sun Duration,540.0
2023-05-27,Global ,265.1428571428572,Sun Duration,190.0
2023-05-28,Global ,402.1428571428572,Sun Duration,360.0
2023-05-29,Global ,573.2857142857143,Sun Duration,600.0
2023-05-30,Global ,568.0,Sun Duration,750.0
2023-05-31,Global ,610.0714285714286,Sun Duration,740.0
2023-06-01,Global ,408.07142857142856,Sun Duration,390.0
2023-06-02,Global ,403.5,Sun Duration,330.0
2023-06-03,Global ,477.07142857142856,Sun Duration,313.3333333333333
2023-06-04,Global ,503.7142857142857,Sun Duration,296.66666666666663
2023-06-05,Global ,594.4285714285714,Sun Duration,280.0
2023-06-06,Global ,575.7857142857143,Sun Duration,630.0
2023-06-07,Global ,606.1428571428571,Sun Duration,760.0
2023-06-08,Global ,323.92857142857144,Sun Duration,150.0
2023-06-09,Global ,355.57142857142856,Sun Duration,210.0
2023-06-10,Global ,578.2142857142857,Sun Duration,730.0
2023-06-11,Global ,567.9285714285714,Sun Duration,570.0
2023-06-12,Global ,581.0,Sun Duration,700.0
2023-06-13,Global ,530.0714285714286,Sun Duration,630.0
2023-06-14,Global ,587.3571428571429,Sun Duration,730.0
2023-06-15,Global ,584.5,Sun Duration,680.0
2023-06-16,Global ,591.4285714285714,Sun Duration,740.0
2023-06-17,Global ,538.4285714285714,Sun Duration,610.0
2023-06-18,Global ,434.1428571428572,Sun Duration,540.0
2023-06-19,Global ,560.7142857142857,Sun Duration,690.0
2023-06-20,Global ,566.5714285714286,Sun Duration,720.0
2023-06-21,Global ,601.6428571428571,Sun Duration,740.0
2023-06-22,Global ,613.5714285714286,Sun Duration,790.0
2023-06-23,Global ,618.5714285714286,Sun Duration,800.0
2023-06-24,Global ,623.4285714285714,Sun Duration,800.0
2023-06-25,Global ,632.0,Sun Duration,780.0
2023-06-26,Global ,633.7857142857143,Sun Duration,740.0
2023-06-27,Global ,599.2142857142857,Sun Duration,730.0
2023-06-28,Global ,601.0714285714286,Sun Duration,730.0
2023-06-29,Global ,562.0714285714286,Sun Duration,640.0
2023-06-30,Global ,617.0,Sun Duration,760.0
2023-07-01,Global ,601.8571428571429,Sun Duration,750.0
2023-07-02,Global ,570.5714285714286,Sun Duration,700.0
2023-07-03,Global ,607.3571428571429,Sun Duration,800.0
2023-07-04,Global ,594.0,Sun Duration,790.0
2023-07-05,Global ,609.2857142857143,Sun Duration,790.0
2023-07-06,Global ,579.4285714285714,Sun Duration,790.0
2023-07-07,Global ,557.4285714285714,Sun Duration,790.0
2023-07-08,Global ,592.9285714285714,Sun Duration,790.0
2023-07-09,Global ,499.9285714285714,Sun Duration,790.0
2023-07-10,Global ,561.8571428571429,Sun Duration,790.0
2023-07-11,Global ,600.2857142857143,Sun Duration,790.0
2023-07-12,Global ,605.1428571428571,Sun Duration,790.0
2023-07-13,Global ,595.3571428571429,Sun Duration,790.0
2023-07-14,Global ,599.8571428571429,Sun Duration,790.0
2023-07-15,Global ,613.7857142857143,Sun Duration,790.0
2023-07-16,Global ,604.3571428571429,Sun Duration,790.0
2023-07-17,Global ,598.3571428571429,Sun Duration,790.0
2023-07-18,Global ,599.1428571428571,Sun Duration,790.0
2023-07-19,Global ,609.2142857142857,Sun Duration,790.0
2023-07-20,Global ,608.6428571428571,Sun Duration,790.0
2023-07-21,Global ,614.2142857142857,Sun Duration,790.0
2023-07-22,Global ,597.1428571428571,Sun Duration,780.0
2023-07-23,Global ,588.7142857142857,Sun Duration,780.0
2023-07-24,Global ,593.9285714285714,Sun Duration,780.0
2023-07-25,Global ,579.5,Sun Duration,770.0
2023-07-26,Global ,592.7857142857143,Sun Duration,770.0
2023-07-27,Global ,598.8571428571429,Sun Duration,780.0
2023-07-28,Global ,583.7857142857143,Sun Duration,770.0
2023-07-29,Global ,555.7142857142857,Sun Duration,670.0
2023-07-30,Global ,523.0714285714286,Sun Duration,690.0
2023-07-31,Global ,572.9285714285714,Sun Duration,760.0
2023-08-01,Global ,581.7142857142857,Sun Duration,750.0
2023-08-02,Global ,588.5,Sun Duration,760.0
2023-08-03,Global ,586.7142857142857,Sun Duration,770.0
